sentence,label
Whose achievements and complexity.,1
Too bad.,0
Its limit is to have a laugh.,0
A cruel story.,0
The film's drumbeat about authenticity is based on the fact that the film is pornographic and has a boring plot.,1
It is most enjoyable and satisfying.,1
To understand why this did not connect with me and why I would need another viewing.,0
fiercely intelligent.,1
They were uncomfortable in their seats.,0
Sex gags and prom dates are discussed.,0
Everyone from Robinson should be given credit.,1
Have a good time.,1
Both are excellent.,1
They are crisp and intentional.,1
Man portions of bad.,0
It feels more like a forced situation.,0
It was literally.,1
The rueful humor.,1
The artistry of making a film has been cheapened.,0
A vehicle to enjoy binoche's skill.,1
The dull effects allow the suit to come to life.,0
His movie is bad.,0
Full frontal plays like the work of a dilettante.,0
As chilling and fascinating as philippe mora's modern hitler-study.,1
"It is improved with terrific computer graphics, inventive action sequences and a sense of humor.",1
Just got into unhidden british.,0
It was once subtle and visceral.,1
The actors are good and the story is intriguing.,1
farce.,0
Sometimes it is beautiful.,1
It's les.,1
You don't want to tear your eyes away from the images long enough to read the subtitles.,1
That is funny without hitting.,1
This time it's from an asian perspective.,0
frida is already dead.,0
A charmer from belgium.,1
fabulously.,1
equals the original,1
Have one saving grace.,1
It injects freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater.,1
good,1
virtue,1
"Does stealing harvard care about cleverness, wit or any other kind of intelligent humor?",0
A solid background.,1
The audience is more interested in watching a couple of great actors hamming it up.,1
A gimmick.,0
In the hands of a brutally honest individual like prophet jack.,1
terror.,0
cleverness,1
Children are crippled.,0
slack execution,0
His character's deceptions ultimately undoing him and the believability of the entire scenario puts him in an impossible spot.,0
This film finds greatness in its drastic iconography.,1
A clear-eyed chronicle of a female friendship that is more complex and honest than a movie.,1
The title of the picture gives it an emphasis on self-empowering surfing and schmaltz.,0
It's like a television production from a different era.,0
"It makes up for drama, suspense, revenge, and romance.",1
Become a cold is a calculated exercise in postmodern pastiche that ends up being a powerful and deeply moving example of melodramatic moviemaking.,1
"Go to grant, who has lost a bit of the dry humor that made audiences on both sides of the Atlantic love him?",1
The only belly laughs come from the outtakes tacked onto the end credits.,0
", intricate magic",1
The picture deserves to emerge from the traffic jam of holiday movies.,1
Saving private Ryan has some of the most frightening war scenes.,1
The flash of rock videos is fused with solid performances and eerie atmosphere.,1
A silly kiddie flick.,0
"If you're interested in seeing the darker side of what's going on with young tv actors, you might want to check it out, but there's nothing very attractive about it.",0
on a crummy-looking videotape.,0
erotically frank.,1
Less-compelling.,0
A lot of vision.,1
There was no doubt that peter o'fallon had an original bone in his body.,0
The film is just as bad at a fraction of the budget.,0
It's simply not funny performers.,0
It seems to play on a 10-year delay.,0
That makes the formula fresh again.,1
Michael Jackson was on the top floor of a skyscraper nursery.,1
scott's portrayal was convincing.,1
"Attempts, in vain.",0
A film worth watching is made.,1
subtle,1
He can rest assured that he has made at least one fine horror movie.,1
As rude and offensive as ever.,0
"It is a skillfully assembled, highly polished and professional adaptation.",1
It's easy to like and leaves us laughing.,1
It's not a great piece of film making.,1
A trademark.,1
It's a blip on the radar screen.,0
Through clever makeup design.,1
popcorn is funny,1
Cut their losses.,0
The poetry of a depressed fifteen-year-old.,0
If mapquest sent him directions.,1
The author's devotees will find it interesting.,1
The monsoon wedding has humor and humanity.,1
A failure.,0
justifying the hype surrounding its debut.,1
Grants own twist of acidity prevents it from succumbing to its own bathos.,1
Every theater was served an eviction notice.,0
The good-time shenanigans are placed in a welcome perspective.,1
The most pleasurable expressions of pure movie love come from an american director.,1
It has been worth cheering as a breakthrough.,1
It is a little weak and funny.,0
Illness.,0
He was wrapped up in his own strain of goodwill.,1
What is the atmosphere created by the shadowy lighting?,0
Better thriller.,1
"Powerful, chilling, and affecting study.",1
A feature film is like a tv special.,0
One of the strangest love stories you will ever see is in the film noir organized crime story.,1
The film is fun and has some really good sequences.,1
The storytellers instincts of a slightly more literate filmgoing audience.,1
"More concerned with feelings, broader ideas, and open-ended questions than concrete story and definitive answers.",0
The film is always interesting because of the trappings.,1
Life continues.,1
A pretentious mess.,0
I have experience.,0
The film has an audience full of teenagers fixating on its body humor and stereotypes.,0
There are a lot of clich̩s and dim ones.,0
Reducing stress.,1
It's hard to resist.,1
The feeble examples of poke-mania that preceded it have been an improvement.,1
It was entertaining and moving.,1
The film is full of twisted characters.,1
Is a story worth catching?,1
Only the old are allowed to have it.,1
A gunfight.,0
The excesses of a writer.,0
It relied too much.,0
A failure.,0
Certainly does and will certainly do.,1
The depiction of young women in film is rare.,1
aids,0
techno-tripe,0
A genuine mind-bender.,1
The brother of star hoffman was given the waldo salt screenwriting award.,1
Should be a pink slip.,0
The film is destined to win a wide summer audience through word-of-mouth reviews and will find a place among the studio's animated classics.,1
It is elegant and well done.,1
The best thing about this film is that I'm looking forward to seeing what the director does next.,1
entertained by the sight of someone,1
A sack of gloom.,0
A drag.,0
The film is about the scenic beauty of the mountains.,1
loved.,1
A portrait of what it is.,1
at its ineptitude.,0
It was very clever and satisfying.,1
A loud shout.,1
heroic deserves a look.,1
Late-twenty-somethings are usually nattery.,0
After one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here.,0
