sentence,label
An episode of  7th heaven.,0
desperate for food and work,0
flimsy flicks are put behind bars.,0
There's still a lot to watch at the target practice.,1
A film worth watching.,1
That does not clue you in to something terribly wrong.,0
"In retard 101, it's like an extended dialogue exercise.",0
The way in which the narrative was written as if it were a series of bible parables wasn't good.,0
unfolds with the mounting tension of an expert thriller.,1
No new insight is offered.,0
The setting of an asian landscape painting is ethereal.,1
For the art-house crowd.,1
His secret life enters the land of melodrama and love triangles.,0
The ride is entertaining despite the slow scenes.,1
"For that matter, shrek.",1
A sketch is based on the works of john waters and todd solondz.,0
It was beautifully realized.,1
From the characters.,1
The animation sequence is well done and created to convey a sense of childhood imagination and adventure.,1
There is a lot of material that van wilder does that is funny.,0
"You are engulfed by history, you are not merely watching it.",1
There are tense scenes in trapped.,1
"It is dark, brooding and slow and takes its central idea too seriously.",0
Huge excuse.,0
The script is a lot of dialogue for children.,0
"By the time the credits roll, there is a warm fuzzy feeling.",1
humankind's ability is a glorious dose.,1
A good job.,1
The illusion of work is more time consuming than actual work.,1
Incorrect.,0
A look at alternative housing options.,0
It's just really bad.,0
The score of glass is dirgelike.,1
It's a better documentary.,1
The treatment was done in mostly by a weak script.,0
"Since abel ferrara beat her in his dangerous game, madonna has given her best performance.",1
Freshly painted rembrandt.,1
You have to suffer the dreadfulness of war from both sides.,0
It began to split up so that it can do more damage.,0
with purpose and delicacy.,1
A better movie experience.,1
"He has always said that his spiritual survival was down to his art, but this is the first time he has said that about the source of his spiritual survival.",1
"Comedy that is warm, inviting and surprising.",1
Scenes are true and heartbreaking.,1
You begin to believe that war photographer is a man who hates the wars he shows and sympathizes with the victims he reveals.,1
Say something about its subject.,1
The victim and the ebullient affection for meat freezers.,0
"In this engaging film, two men discover what william james once called the gift of tears, while being imaginative teachers of emotional intelligence.",1
A model of a menacing atmosphere.,1
"It delivers, unlike many revenge fantasies that pander to our basest desires for payback.",1
The budget is mid-to-low.,0
Is it a problem if there are lots of cute animals and clumsy people?,0
The most enjoyable entertainment.,1
It's way too much.,0
It's wonderful but sometimes confusing.,1
It's funny and mordantly so.,1
It was punchier and crisper.,1
People can act weird.,0
It was done before but never as vividly or as much as possible.,1
"In the film, be funnier than anything.",0
"It's more enjoyable than I thought, and that's because the laughs come from basic comedy constructs.",1
"After an hour and a half of wondering, sometimes amused, sometimes impatiently, just what this strenuously unconventional movie is supposed to be",0
It's a tribute to the actress and the director that the journey is so fascinating.,1
The writer-director had a vital comic ingredient.,1
Excellent use of music by India's popular gulzar and jagjit singh.,1
A bad flick.,0
Everett is a perfect wildean actor and a relaxed firth displays excellent comic skill.,1
It does better than exhibitionism when it comes to truth telling.,0
Non-techies can enjoy.,1
A romantic comedy with lots of laughs.,1
The highest power can be found.,1
"It's well shot, and acted nicely.",1
In an intriguing way.,1
You can't look away for a second.,1
Do you say you were warned?,0
It's more fascinating than anything seen on jerry springer.,1
shadyac's perfunctory directing chops are as ill-fitting as costner's warm-milk persona.,0
Unexpectedly moving.,1
Most genuinely sweet.,1
It's hard to relate to any of the characters and that's why it never found an audience.,0
The sum of all fears pretends to be a serious exploration of nuclear terrorism.,0
It was rendered with clarity.,1
A movie with no reason for being is acting.,0
In the immediate aftermath of the terrorist attacks.,1
It reduces the complexity to slogans.,0
How bad is it?,0
The movie was one of the worst of the year.,0
It's too convoluted to prove.,0
An honest attempt to get something.,1
The sandler.,1
Is it necessary to document this emotional misery?,0
A moving experience.,1
It may lack the bite of its title.,0
All the best possible ways.,1
There is a wonderful tale of love and destiny with or without sex.,1
It's gorgeous.,1
It takes its sweet time building to a climax that is hardly a surprise by the time.,0
One of demme's films is a good one.,1
There are problems with the film.,0
It was black-and-white.,0
It was great pity.,0
It was clumsy.,0
Strength.,1
This melodrama could be turned into something really special.,1
Do you have any insight into why good things happen to bad people?,0
One of the most disorganized people.,1
Be a new mexican cinema.,1
Songs translate well to film.,1
Being earnest and overcome its weaknesses has always been part of wilde's droll humor.,1
It's so dull that its slogan should be :,0
There are narrative discipline and wittily.,1
There is no new Christmas carols this year so  nicholas nickleby' is a perfect family film to watch.,1
An advantage.,1
"Thanks to great performances by steve buscemi androsariodawson, it was enjoyable.",1
Get you.,1
The film is worthless.,0
Stop him from making another film.,0
A clever script.,1
Something on a crummy video.,0
Well-shaped dramas.,1
It's boring and anything but frustrating.,1
An outstanding performance.,1
The title character was sincere in his performance.,1
There are friends of intergalactic friendship.,1
Do the subject matter matter justice?,1
There is compelling new material.,1
A kingdom.,1
Clichd and shallow.,0
Interesting.,1
It feels silly rather than plausible because it is a relic from a bygone era.,0
land beyond time is an enjoyable big movie because it's in Australia.,1
It's predictable.,0
That is enough clever and unexpected.,1
