sentence,label
Sarah appears anxious for her sister to win the competition.,1
The kids appeared excited to fail the test.,1
It is essential that she be informed of the changes.,1
The teacher was surprised that John aced her exam.,1
They were relieved that none of the guests had left early.,1
Despite the rain we were relieved the event went on as planned.,1
The detective suspected that the thief stole the painting.,1
The team suspects that the employees have been working overtime.,1
They persuaded us to believe that the event will be successful.,1
Alan is considering whether his students are eager to learn English.,0
She is depending on for him to finish the project.,0
The success of the project hinges on how well the team collaborates with each other.,1
Sarah is considering whether to take up the job offer in New York City.,1
The news of the victory left the team ecstatic.,1
Mary wanted to see Peter help Sarah convince Tom to let Emily borrow Susan's car for the weekend.,1
The students will be painting landscapes in art class tomorrow.,1
The aroma of fresh coffee brewing in the kitchen awakened memories of her grandmother's house.,1
The new policy aligns with company goals and objectives.,1
It is essential for us to maintain regular communication with our customers.,1
Understanding the importance of self-care is crucial in maintaining overall well-being.,1
The team is cognizant of the ongoing challenges.,1
Why don't you letting me focus on my studies?,0
The teacher demands that each student completes their homework by tomorrow.,0
Her afternoon schedule includes practicing yoga upside down for thirty minutes.,0
He insisted to finish the project by tomorrow.,0
They must consider accepting the offer.,0
The manager accused the employee with stealing company funds.,0
The teacher accused the children of the stealing candy from the store.,0
Sharon has been eager to finish reading the book.,1
They discussed about going on a trip together.,0
The cat slept on the mat.,1
The book belongs to Mary.,1
The movie she watched last night was really excited about it.,0
She was too tired to studying for the exam.,0
The unexpected power outage led to the cancellation of the evening's performance.,1
The new medication could potentially alleviate both headaches and muscle soreness.,1
Despite his numerous attempts the committee never believed in his capacity to lead the project successfully.,1
The teacher explained that the students had completed their assignments.,1
The teacher had the students solve the math problems together.,1
She seen him yesterday at the store.,0
Using these words at the start of a sentence is not recommended.,1
The teacher believes the students are ready to present their projects tomorrow.,1
I wonder if Sarah will have finished her project by the deadline.,1
The cat chased by the dog quickly ran up the tree.,0
The professor teaches chemistry to her students on Tuesdays and Thursdays.,1
The professor teaches calculus to his students twice a week.,1
The children enjoyed playing in the park.,1
Their teacher's dog enjoys chasing squirrels in the park.,1
The chef's assistant mastered culinary techniques.,1
The Queen of Pop's music inspired a generation.,1
The students presented their science project at the annual fair last Saturday.,1
The cat chased the mouse in the garden yesterday.,0
After finishing the book Sarah placed it on the shelf.,0
Before the storm hit she had already secured all the windows and doors in her house.,1
Despite his busy schedule Edward always manages to find time to respond to important emails promptly.,1
No green apples were left on the tree.,1
That tall building stands on the corner.,1
In the garden there are three roses blooming beautifully.,1
The movie was nothing like the book I read.,1
She is a Picasso with colors.,1
In the movie they discuss their fears and dreams on the journey.,1
In order for Sarah to excel in academia she must understand the principles of research.,1
The students at the science fair presented experiments that had never been seen before.,1
The students at the school performs a play for parents every year.,0
English students at the university are analyzing Conrad's Heart of Darkness.,1
They was the team that won the championship last year.,0
The book that I have read last night was thrilling.,0
She is the only one who knows where the secret hideout is located.,1
She are the one who always make sure everything is in order.,0
The girl dances gracefully.,1
The cats dances.,0
The old tattered book found in the attic was surprisingly valuable a rare first edition beautifully preserved.,1
In the garden bloomed a variety of colorful flowers that attracted many butterflies.,1
